paragraph_id,paragraph_sequence,date_set_or_published,date_sent,issue_id,number_as_printed,post,first_city,first_city_id,first_is_location,second_city,second_city_id,second_is_location,lines_count,domestic_or_foreign,category_primary,category_secondary,notes
6700,34,1648-09-05,NA,184,181,NA,House of Commons,NA,y,NA,NA,NA,5,Domestic,Legal/Criminal,NA,NA
6701,35,1648-09-06,NA,184,181,NA,House of Commons,NA,y,NA,NA,NA,14,Domestic,Diplomacy/Politics;Economics and Trade,NA,NA
6703,2,1648-09-07,NA,185,182,NA,London,244,y,NA,NA,NA,11,Domestic,Diplomacy/Politics,NA,NA
6704,3,1648-09-08,NA,185,182,NA,House of Commons,NA,y,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
6706,5,1648-09-09,NA,185,182,NA,House of Commons,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
6728,27,1648-09-11,NA,185,182,NA,Houses of Parliament,NA,y,NA,NA,NA,34,Domestic,Diplomacy/Politics,NA,NA
6732,31,1648-09-13,NA,185,182,NA,Houses of Parliament,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
6763,31,1648-09-19,NA,186,183,NA,House of Commons,NA,y,NA,NA,NA,10,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
6765,33,1648-09-19,NA,186,183,NA,London,244,y,NA,NA,NA,11,Domestic,Economics and Trade,NA,NA
6769,4,1648-09-21,NA,187,184,NA,House of Commons,NA,y,NA,NA,NA,9,Domestic,Diplomacy/Politics,NA,NA
6770,5,1648-09-22,NA,187,184,NA,House of Commons,NA,y,NA,NA,NA,9,Domestic,Diplomacy/Politics,NA,NA
6771,6,1648-09-23,NA,187,184,NA,House of Commons,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
6787,22,1648-09-26,NA,187,184,NA,London,244,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
6794,5,1648-09-29,1648-09-26,188,185,NA,House of Commons,NA,y,NA,NA,NA,2,Domestic,Diplomacy/Politics,NA,NA
6796,7,1648-09-28,NA,188,185,NA,Houses of Parliament,NA,y,NA,NA,NA,3,Domestic,Diplomacy/Politics,NA,NA
6797,8,1648-09-29,NA,188,185,NA,House of Commons,NA,y,NA,NA,NA,7,Domestic,Diplomacy/Politics;Legal/Criminal,NA,Various reports
6798,9,1648-09-30,NA,188,185,NA,House of Commons,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,Various reports
6823,32,1648-09-30,NA,188,185,NA,London,244,y,NA,NA,NA,7,Domestic,Advertisements,NA,First ads for books
6824,33,1648-10-02,NA,188,185,NA,Houses of Parliament,NA,y,NA,NA,NA,16,Domestic,Diplomacy/Politics,NA,NA
6825,34,1648-10-02,NA,188,185,NA,Houses of Parliament,NA,y,NA,NA,NA,4,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
6826,35,1648-10-04,NA,188,185,NA,London,244,y,Barwick,116,y,5,Domestic,Diplomacy/Politics,NA,NA
6827,36,1648-10-04,NA,188,185,NA,Houses of Parliament,NA,y,NA,NA,NA,11,Domestic,Diplomacy/Politics,NA,NA
6831,3,1648-10-05,NA,189,186,NA,House of Commons,NA,y,NA,NA,NA,10,Domestic,Diplomacy/Politics;Economics and Trade,NA,NA
6832,4,1648-10-05,NA,189,186,NA,Houses of Parliament,NA,y,NA,NA,NA,5,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
6833,5,1648-10-06,NA,189,186,NA,Houses of Parliament,NA,y,NA,NA,NA,5,Domestic,Diplomacy/Politics,NA,NA
6834,6,1648-10-06,NA,189,186,NA,Houses of Parliament,NA,y,NA,NA,NA,8,Domestic,Economics and Trade,NA,NA
6835,7,1648-10-06,NA,189,186,NA,House of Commons,NA,y,NA,NA,NA,11,Domestic,Diplomacy/Politics,NA,NA
6836,8,1648-10-06,NA,189,186,NA,House of Commons,NA,y,Cromwell HQ,NA,NA,6,Domestic,War & Conflict,NA,NA
6864,36,1648-10-10,NA,189,186,NA,House of Commons,NA,y,NA,NA,NA,2,Domestic,Legal/Criminal,NA,NA
6865,37,1648-10-11,NA,189,186,NA,House of Commons,NA,y,NA,NA,NA,10,Domestic,Diplomacy/Politics,NA,NA
6868,2,1648-10-12,NA,190,187,NA,Houses of Parliament,NA,y,NA,NA,NA,22,Domestic,Legal/Criminal,NA,Appointment of judges/other legal staff
6869,3,1648-10-13,NA,190,187,NA,House of Commons,NA,y,NA,NA,NA,14,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
6871,5,1648-10-14,NA,190,187,NA,Houses of Parliament,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
6894,28,1648-10-17,NA,190,187,NA,Houses of Parliament,NA,y,NA,NA,NA,22,Domestic,Diplomacy/Politics,NA,NA
6896,2,1648-10-19,NA,191,188,NA,House of Commons,NA,y,NA,NA,NA,47,Domestic,Diplomacy/Politics,NA,NA
6899,5,1648-10-19,NA,191,188,NA,House of Commons,NA,y,NA,NA,NA,6,Domestic,Economics and Trade,NA,NA
6900,6,1648-10-21,NA,191,188,NA,House of Lords,NA,y,NA,NA,NA,13,Domestic,Diplomacy/Politics,NA,NA
6922,28,1648-10-23,NA,191,188,NA,Houses of Parliament,NA,y,NA,NA,NA,13,Foreign,Diplomacy/Politics,NA,NA
6923,29,1648-10-23,NA,191,188,NA,Houses of Parliament,NA,y,NA,NA,NA,4,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
6924,30,1648-10-24,NA,191,188,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
6928,1,1648-10-26,NA,192,189,NA,Houses of Parliament,NA,y,NA,NA,NA,11,Domestic,Diplomacy/Politics;Religion,NA,NA
6929,2,1648-10-27,NA,192,189,NA,House of Commons,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
6930,3,1648-10-27,NA,192,189,NA,House of Lords,NA,y,NA,NA,NA,2,Domestic,Diplomacy/Politics;Religion,NA,NA
6931,4,1648-10-28,NA,192,189,NA,House of Commons,NA,y,NA,NA,NA,9,Domestic,Diplomacy/Politics,NA,NA
6932,5,1648-10-28,NA,192,189,NA,House of Commons,NA,y,Col Jones,NA,NA,4,Domestic,Diplomacy/Politics;Ireland,NA,NA
6933,6,1648-10-28,NA,192,189,NA,House of Commons,NA,y,NA,NA,NA,3,Domestic,Diplomacy/Politics,NA,NA
6935,8,1648-10-28,NA,192,189,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
6956,29,1648-10-30,NA,192,189,NA,Houses of Parliament,NA,y,NA,NA,NA,16,Domestic,Diplomacy/Politics;Economics and Trade,NA,NA
6957,30,1648-10-31,NA,192,189,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics;Economics and Trade;Legal/Criminal;Other (explained in notes),NA,NA
6958,31,1648-11-01,NA,192,189,NA,House of Commons,NA,y,NA,NA,NA,12,Domestic,Diplomacy/Politics,NA,NA
6959,32,1648-11-01,NA,192,189,NA,House of Lords,NA,y,NA,NA,NA,15,Domestic,Diplomacy/Politics;Ireland;Legal/Criminal,NA,NA
6960,1,1648-11-02,NA,193,190,NA,Houses of Parliament,NA,y,NA,NA,NA,24,Domestic,Diplomacy/Politics,NA,NA
6961,2,1648-11-03,NA,193,190,NA,Houses of Parliament,NA,y,NA,NA,NA,13,Domestic,Diplomacy/Politics;Economics and Trade,NA,NA
6962,3,1648-11-04,NA,193,190,NA,Houses of Parliament,NA,y,NA,NA,NA,10,Domestic,Legal/Criminal;War & Conflict,NA,NA
6986,27,1648-11-06,NA,193,190,NA,Houses of Parliament,NA,y,NA,NA,NA,23,Domestic,Diplomacy/Politics,NA,Various reports
6987,28,1648-11-07,NA,193,190,NA,Houses of Parliament,NA,y,NA,NA,NA,13,Domestic,Diplomacy/Politics,NA,NA
6989,30,1648-11-07,NA,193,190,NA,London,244,y,NA,NA,NA,3,Domestic,Other (explained in notes),NA,NA
6990,31,1648-11-07,NA,193,190,NA,London,244,y,NA,NA,NA,3,Domestic,Advertisements,NA,NA
6991,1,1648-11-09,NA,194,191,NA,Houses of Parliament,NA,y,NA,NA,NA,7,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
6992,2,1648-11-09,NA,194,191,NA,House of Commons,NA,y,Isle of Wight,183,y,6,Domestic,Diplomacy/Politics,NA,NA
6993,3,1648-11-10,NA,194,191,NA,Houses of Parliament,NA,y,NA,NA,NA,10,Domestic,Diplomacy/Politics,NA,NA
6994,4,1648-11-11,NA,194,191,NA,House of Commons,NA,y,NA,NA,NA,9,Domestic,Diplomacy/Politics;Religion,NA,NA
7013,23,1648-11-13,NA,194,191,NA,House of Commons,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
7014,24,1648-11-14,NA,194,191,NA,Houses of Parliament,NA,y,NA,NA,NA,14,Domestic,Diplomacy/Politics,NA,NA
7015,25,1648-11-15,NA,194,191,NA,House of Commons,NA,y,NA,NA,NA,13,Domestic,Diplomacy/Politics,NA,NA
7016,26,1648-11-15,NA,194,191,NA,London,244,y,NA,NA,NA,6,Domestic,Advertisements,NA,NA
7017,1,1648-11-16,NA,195,192,NA,London,244,y,Wales,NA,NA,10,Domestic,Economics and Trade;Other (explained in notes),NA,NA
7018,2,1648-11-16,NA,195,192,NA,London,244,y,NA,NA,NA,4,Domestic,Legal/Criminal;Religion,NA,NA
7019,3,1648-11-16,NA,195,192,NA,Houses of Parliament,NA,y,NA,NA,NA,3,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7020,4,1648-11-17,NA,195,192,NA,Houses of Parliament,NA,y,NA,NA,NA,25,Domestic,Diplomacy/Politics,NA,NA
7021,5,1648-11-18,NA,195,192,NA,Houses of Parliament,NA,y,NA,NA,NA,13,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7059,43,1648-11-20,NA,195,192,NA,House of Commons,NA,y,NA,NA,NA,58,Domestic,Diplomacy/Politics,NA,NA
7060,44,1648-11-21,NA,195,192,NA,Houses of Parliament,NA,y,NA,NA,NA,17,Domestic,Diplomacy/Politics,NA,NA
7061,45,1648-11-21,NA,195,192,NA,Houses of Parliament,NA,y,Isle of Wight,183,y,7,Domestic,Diplomacy/Politics;Royal Courts,NA,NA
7062,46,1648-11-21,NA,195,192,NA,House of Lords,NA,y,NA,NA,NA,4,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7063,47,1648-11-22,NA,195,192,NA,House of Commons,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
7066,50,1648-11-22,NA,195,192,NA,London,244,y,NA,NA,NA,2,Domestic,Advertisements;Other (explained in notes),NA,NA
7068,2,1648-11-23,NA,196,193,NA,House of Commons,NA,y,NA,NA,NA,3,Domestic,Diplomacy/Politics,NA,NA
7069,3,1648-11-24,NA,196,193,NA,House of Commons,NA,y,NA,NA,NA,4,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
7070,4,1648-11-25,NA,196,193,NA,House of Commons,NA,y,NA,NA,NA,7,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7093,27,1648-11-27,NA,196,193,NA,Houses of Parliament,NA,y,Isle of Wight,183,y,13,Domestic,Diplomacy/Politics,NA,NA
7096,30,1648-11-27,NA,196,193,NA,House of Commons,NA,y,NA,NA,NA,9,Domestic,War & Conflict,NA,NA
7097,31,1648-11-28,NA,196,193,NA,House of Commons,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
7098,32,1648-11-28,NA,196,193,NA,House of Lords,NA,y,NA,NA,NA,6,Domestic,Other (explained in notes);Religion,NA,NA
7099,33,1648-11-28,NA,196,193,NA,London,244,y,NA,NA,NA,4,Domestic,Advertisements;Diplomacy/Politics,NA,"Possibly advertisement, mentions printers name"
7100,34,1648-11-29,NA,196,193,NA,Houses of Parliament,NA,y,NA,NA,NA,4,Domestic,Other (explained in notes);Religion,NA,NA
7101,35,1648-11-29,NA,196,193,NA,Houses of Parliament,NA,y,Isle of Wight,183,y,18,Domestic,Diplomacy/Politics;Royal Courts,NA,NA
7103,37,1648-11-29,NA,196,193,NA,London,244,y,NA,NA,NA,2,Domestic;Foreign,Other (explained in notes),NA,New description to come out of Virginia
7104,1,1648-11-30,NA,197,194,NA,Houses of Parliament,NA,y,NA,NA,NA,10,Domestic,Diplomacy/Politics,NA,NA
7105,2,1648-11-30,NA,197,194,NA,House of Commons,NA,y,Fairfax,NA,NA,12,Domestic,Diplomacy/Politics,NA,NA
7106,3,1648-12-01,NA,197,194,NA,Houses of Parliament,NA,y,NA,NA,NA,47,Domestic,Diplomacy/Politics;Ireland;Royal Courts,NA,Letters printed verbatim
7107,4,1648-12-01,NA,197,194,NA,Houses of Parliament,NA,y,NA,NA,NA,30,Domestic,Diplomacy/Politics;War & Conflict,NA,Letters printed verbatim
7108,5,1648-12-02,NA,197,194,NA,London,244,y,NA,NA,NA,19,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
7129,26,1648-12-04,NA,197,194,NA,House of Commons,NA,y,NA,NA,NA,14,Domestic,Diplomacy/Politics,NA,NA
7131,28,1648-12-04,NA,197,194,NA,Houses of Parliament,NA,y,NA,NA,NA,9,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7133,1,1648-12-07,NA,198,195,NA,House of Commons,NA,y,NA,NA,NA,31,Domestic,Diplomacy/Politics,NA,NA
7134,2,1648-12-08,NA,198,195,NA,House of Commons,NA,y,NA,NA,NA,22,Domestic,Diplomacy/Politics,NA,NA
7135,3,1648-12-09,NA,198,195,NA,Houses of Parliament,NA,y,NA,NA,NA,103,Domestic,Diplomacy/Politics,NA,NA
7165,33,1648-12-10,NA,198,195,NA,London,244,y,NA,NA,NA,5,Domestic,Other (explained in notes),NA,NA
7166,34,1648-12-10,NA,198,195,NA,London,244,y,NA,NA,NA,12,Domestic,Diplomacy/Politics,NA,NA
7167,35,1648-12-12,NA,198,195,NA,House of Lords,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
7168,36,1648-12-12,NA,198,195,NA,Whitehall,NA,y,NA,NA,NA,3,Domestic,Diplomacy/Politics;Religion,NA,NA
7169,37,1648-12-12,NA,198,195,NA,House of Commons,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
7170,38,1648-12-13,NA,198,195,NA,Whitehall,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
7171,39,1648-12-13,NA,198,195,NA,House of Commons,NA,y,NA,NA,NA,5,Domestic,Diplomacy/Politics,NA,NA
7172,40,1648-12-13,NA,198,195,NA,House of Commons,NA,y,Col Jones,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
7173,41,1648-12-13,NA,198,195,NA,London,244,y,NA,NA,NA,2,Domestic,Advertisements;Other (explained in notes),NA,Advert or recommendation
7174,1,1648-12-14,NA,199,196,NA,House of Commons,NA,y,NA,NA,NA,42,Domestic,Diplomacy/Politics,NA,NA
7175,2,1648-12-15,NA,199,196,NA,House of Commons,NA,y,NA,NA,NA,68,Domestic,Diplomacy/Politics,NA,NA
7176,3,1648-12-15,NA,199,196,NA,House of Commons,NA,y,NA,NA,NA,14,Domestic,Diplomacy/Politics;Economics and Trade,NA,NA
7178,5,1648-12-16,NA,199,196,NA,Houses of Parliament,NA,y,NA,NA,NA,17,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
7194,21,1648-12-18,NA,199,196,NA,House of Commons,NA,y,NA,NA,NA,5,Domestic,Diplomacy/Politics,NA,NA
7195,22,1648-12-18,NA,199,196,NA,House of Commons,NA,y,NA,NA,NA,26,Domestic,Diplomacy/Politics,NA,NA
7196,23,1648-12-18,NA,199,196,NA,London,244,y,NA,NA,NA,4,Domestic,Diplomacy/Politics,NA,NA
7197,24,1648-12-18,NA,199,196,NA,Houses of Parliament,NA,y,NA,NA,NA,32,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
7198,25,1648-12-20,NA,199,196,NA,House of Commons,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
7199,26,1648-12-20,NA,199,196,NA,London,244,y,NA,NA,NA,4,Domestic,Advertisements;Other (explained in notes),NA,NA
7201,2,1648-12-21,NA,200,197,NA,House of Commons,NA,y,NA,NA,NA,4,Domestic,Diplomacy/Politics,NA,NA
7202,3,1648-12-21,NA,200,197,NA,House of Commons,NA,y,NA,NA,NA,6,Domestic,Legal/Criminal,NA,NA
7203,4,1648-12-21,NA,200,197,NA,London,244,y,NA,NA,NA,1,Domestic,Legal/Criminal,NA,NA
7204,5,1648-12-21,NA,200,197,NA,London,244,y,NA,NA,NA,10,Domestic,Diplomacy/Politics,NA,NA
7205,6,1648-12-21,NA,200,197,NA,Houses of Parliament,NA,y,NA,NA,NA,7,Domestic,Religion,NA,NA
7206,7,1648-12-23,NA,200,197,NA,House of Commons,NA,y,NA,NA,NA,4,Domestic,Legal/Criminal,NA,NA
7207,8,1648-12-23,NA,200,197,NA,House of Commons,NA,y,London,244,y,9,Domestic,Diplomacy/Politics,NA,NA
7209,10,1648-12-23,NA,200,197,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics;Royal Courts,NA,NA
7241,41,1648-12-25,NA,200,197,NA,House of Commons,NA,y,NA,NA,NA,3,Domestic,Economics and Trade,NA,NA
7242,42,1648-12-25,NA,200,197,NA,House of Commons,NA,y,NA,NA,NA,16,Domestic,Diplomacy/Politics,NA,NA
7243,43,1648-12-26,NA,200,197,NA,House of Commons,NA,y,NA,NA,NA,15,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7245,2,1649-01-04,NA,202,199,NA,House of Commons,NA,y,NA,NA,NA,30,Domestic,Diplomacy/Politics,NA,NA
7246,3,1649-01-05,NA,202,199,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
7247,4,1649-01-06,NA,202,199,NA,House of Commons,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
7270,27,1649-01-08,NA,202,199,NA,House of Commons,NA,y,NA,NA,NA,16,Domestic,Diplomacy/Politics;Economics and Trade,NA,NA
7271,28,1649-01-09,NA,202,199,NA,Houses of Parliament,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
7272,29,1649-01-09,NA,202,199,NA,Houses of Parliament,NA,y,NA,NA,NA,9,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7273,29,1649-01-09,NA,202,199,NA,Houses of Parliament,NA,y,NA,NA,NA,16,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7274,30,1649-01-09,NA,202,199,NA,London,244,y,NA,NA,NA,4,Domestic,Legal/Criminal,NA,NA
7275,31,1649-01-09,NA,202,199,NA,Houses of Parliament,NA,y,NA,NA,NA,3,Domestic,Diplomacy/Politics,NA,NA
7276,32,1649-01-10,NA,202,199,NA,Houses of Parliament,NA,y,NA,NA,NA,7,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7278,2,1649-01-11,NA,203,200,NA,London,244,y,NA,NA,NA,2,Domestic,Legal/Criminal,NA,NA
7279,3,1649-01-11,NA,203,200,NA,House of Commons,NA,y,NA,NA,NA,3,Domestic,Legal/Criminal,NA,NA
7280,4,1649-01-11,NA,203,200,NA,Houses of Parliament,NA,y,NA,NA,NA,4,Domestic,Legal/Criminal,NA,NA
7281,5,1649-01-11,NA,203,200,NA,House of Commons,NA,y,NA,NA,NA,7,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7282,6,1649-01-12,NA,203,200,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics;Economics and Trade;Legal/Criminal,NA,NA
7283,7,1649-01-13,NA,203,200,NA,Houses of Parliament,NA,y,NA,NA,NA,19,Domestic,Diplomacy/Politics;Legal/Criminal,NA,Various stories
7298,22,1649-01-15,NA,203,200,NA,Houses of Parliament,NA,y,NA,NA,NA,10,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7299,23,1649-01-15,NA,203,200,NA,Houses of Parliament,NA,y,NA,NA,NA,7,Domestic,Legal/Criminal;Religion,NA,Comparison to Europe
7300,24,1649-01-16,NA,203,200,NA,Houses of Parliament,NA,y,NA,NA,NA,12,Domestic,Legal/Criminal,NA,NA
7301,25,1649-01-17,NA,203,200,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Legal/Criminal;Royal Courts,NA,NA
7303,2,1649-01-18,NA,204,201,NA,House of Commons,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7304,3,1649-01-19,NA,204,201,NA,Houses of Parliament,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7305,4,1649-01-20,NA,204,201,NA,Houses of Parliament,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
7306,5,1649-01-20,NA,204,201,NA,Houses of Parliament,NA,y,NA,NA,NA,45,Domestic,Legal/Criminal,NA,NA
7324,23,1649-01-22,NA,204,201,NA,Houses of Parliament,NA,y,NA,NA,NA,51,Domestic,Legal/Criminal,NA,NA
7325,24,1649-01-23,NA,204,201,NA,Houses of Parliament,NA,y,NA,NA,NA,58,Domestic,Legal/Criminal,NA,NA
7326,25,1649-01-24,NA,204,201,NA,Houses of Parliament,NA,y,NA,NA,NA,4,Domestic,Legal/Criminal,NA,NA
7327,26,1649-01-24,NA,204,201,NA,House of Commons,NA,y,NA,NA,NA,4,Domestic,Diplomacy/Politics,NA,NA
7328,27,1649-01-24,NA,204,201,NA,House of Commons,NA,y,NA,NA,NA,5,Domestic,Legal/Criminal,NA,NA
7331,2,1649-01-25,NA,205,202,NA,Houses of Parliament,NA,y,NA,NA,NA,3,Domestic,Legal/Criminal,NA,NA
7332,3,1649-01-25,NA,205,202,NA,Houses of Parliament,NA,y,Oxfordshire,NA,NA,8,Domestic,Legal/Criminal,NA,NA
7333,4,1649-01-25,NA,205,202,NA,Houses of Parliament,NA,y,Prince of Wales,NA,NA,8,Domestic,Legal/Criminal,NA,NA
7334,5,1649-01-25,NA,205,202,NA,House of Commons,NA,y,NA,NA,NA,3,Domestic,Diplomacy/Politics,NA,NA
7335,6,1649-01-26,NA,205,202,NA,Houses of Parliament,NA,y,NA,NA,NA,181,Domestic,Diplomacy/Politics;Legal/Criminal;Religion,NA,NA
7351,22,1649-01-28,NA,205,202,NA,Houses of Parliament,NA,y,NA,NA,NA,3,Domestic,Diplomacy/Politics,NA,NA
7352,23,1649-01-29,NA,205,202,NA,Houses of Parliament,NA,y,NA,NA,NA,10,Domestic,Diplomacy/Politics,NA,NA
7353,24,1649-01-30,NA,205,202,NA,Houses of Parliament,NA,y,NA,NA,NA,15,Domestic,Legal/Criminal,NA,NA
7357,28,1649-01-30,NA,205,202,NA,Houses of Parliament,NA,y,NA,NA,NA,5,Domestic,Legal/Criminal;Royal Courts,NA,NA
7361,3,1649-02-01,NA,206,203,NA,Houses of Parliament,NA,y,NA,NA,NA,26,Domestic,Diplomacy/Politics;Legal/Criminal,NA,Law against proclaiming any king without permission from parliament
7362,4,1649-02-01,NA,206,203,NA,House of Lords,NA,y,NA,NA,NA,4,Domestic,Legal/Criminal,NA,NA
7363,5,1649-02-01,NA,206,203,NA,House of Commons,NA,y,NA,NA,NA,24,Domestic,Legal/Criminal,NA,NA
7364,6,1649-02-01,NA,206,203,NA,House of Commons,NA,y,NA,NA,NA,5,Domestic,Diplomacy/Politics,NA,NA
7365,7,1649-02-01,NA,206,203,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
7366,8,1649-02-02,NA,206,203,NA,Houses of Parliament,NA,y,NA,NA,NA,10,Domestic,Diplomacy/Politics,NA,NA
7367,9,1649-02-03,NA,206,203,NA,Houses of Parliament,NA,y,NA,NA,NA,7,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7390,32,1649-02-04,NA,206,203,NA,London,244,y,NA,NA,NA,3,Domestic,Legal/Criminal;Religion,NA,Possibly related to 'Dr Burgess' from last week?
7391,33,1649-02-05,NA,206,203,NA,Houses of Parliament,NA,y,NA,NA,NA,16,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7392,34,1649-02-05,NA,206,203,NA,House of Commons,NA,y,NA,NA,NA,16,Domestic;Foreign,Diplomacy/Politics,NA,NA
7393,35,1649-02-06,NA,206,203,NA,Houses of Parliament,NA,y,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
7394,36,1649-02-07,NA,206,203,NA,Houses of Parliament,NA,y,NA,NA,NA,13,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7396,2,1649-02-08,NA,207,204,NA,House of Commons,NA,y,NA,NA,NA,15,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7397,3,1649-02-09,NA,207,204,NA,House of Commons,NA,y,NA,NA,NA,30,Domestic,Legal/Criminal,NA,NA
7398,4,1649-02-09,NA,207,204,NA,House of Commons,NA,y,NA,NA,NA,32,Domestic,Legal/Criminal;Other (explained in notes),NA,NA
7399,5,1649-02-09,NA,207,204,NA,Houses of Parliament,NA,y,NA,NA,NA,4,Domestic,Legal/Criminal,NA,NA
7400,6,1649-02-09,NA,207,204,NA,Houses of Parliament,NA,y,NA,NA,NA,24,Domestic,Legal/Criminal,NA,NA
7401,7,1649-02-10,NA,207,204,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Legal/Criminal,NA,NA
7417,23,1649-02-12,NA,207,204,NA,Houses of Parliament,NA,y,NA,NA,NA,4,Domestic,Royal Courts,NA,NA
7418,24,1649-02-12,NA,207,204,NA,Houses of Parliament,NA,y,NA,NA,NA,19,Domestic,Diplomacy/Politics;Legal/Criminal,NA,NA
7420,26,1649-02-13,NA,207,204,NA,House of Commons,NA,y,NA,NA,NA,7,Domestic,Diplomacy/Politics,NA,NA
7421,27,1649-02-13,NA,207,204,NA,Houses of Parliament,NA,y,NA,NA,NA,3,Domestic,Economics and Trade,NA,NA
7422,28,1649-02-13,NA,207,204,NA,Houses of Parliament,NA,y,NA,NA,NA,6,Domestic,Legal/Criminal,NA,NA
7424,30,1649-02-14,NA,207,204,NA,House of Commons,NA,y,NA,NA,NA,4,Domestic,Diplomacy/Politics,NA,NA
7427,3,1649-02-15,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,36,Domestic,Diplomacy/Politics;Economics and Trade,NA,NA
7428,4,1649-02-15,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,4,Domestic,Legal/Criminal,NA,NA
7429,5,1649-02-16,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,8,Domestic;Foreign,Diplomacy/Politics,NA,NA
7430,6,1649-02-16,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,7,Domestic,Legal/Criminal,NA,NA
7431,7,1649-02-16,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,5,Domestic,Legal/Criminal,NA,NA
7432,8,1649-02-17,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,12,Domestic,Diplomacy/Politics,NA,NA
7434,10,1649-02-17,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,23,Domestic,Legal/Criminal,NA,NA
7448,24,1649-02-20,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,5,Domestic,Diplomacy/Politics,NA,NA
7454,30,1649-02-21,NA,208,205,NA,Houses of Parliament,NA,y,NA,NA,NA,28,Domestic,Legal/Criminal,NA,NA
